id_jugador,nombre,id_seleccion,altura,fecha_nacimiento,nacionalidad
6610,Jan Diddens,13,,14 de septiembre de 1906,Bélgica
6611,Henri Dirickx,13,,7 de julio de 1927,Bélgica
6612,Jan Dockx,13,,24 de mayo de 1941,Bélgica
6613,Jeremy Doku,13,1.73 m,27 de mayo de 2002,Bélgica
6614,Marcel Dries,13,,19 de septiembre de 1929,Bélgica
6615,Jacques Duquesne,13,,22 de abril de 1940,Bélgica
6616,Marc Emmers,13,,25 de febrero de 1966,Bélgica
6617,Gaetan Englebert,13,1.78 m,11 de junio de 1976,Bélgica
6618,Wout Faes,13,1.87 m,3 de abril de 1998,Bélgica
6619,Marouane Fellaini,13,1.94 m,22 de noviembre de 1987,Bélgica
6620,Jean Fievez,13,,30 de noviembre de 1910,Bélgica
6621,Charles Geerts,13,,29 de octubre de 1930,Bélgica
6622,Eric Gerets,13,,18 de mayo de 1954,Bélgica
6623,Leopold Gernaey,13,,25 de febrero de 1927,Bélgica
6624,Frans Gommers,13,,5 de abril de 1917,Bélgica
6625,Bart Goor,13,1.83 m,9 de abril de 1973,Bélgica
6626,Laurent Grimmonprez,13,,14 de diciembre de 1902,Bélgica
6627,Georges Grun,13,,25 de enero de 1962,Bélgica
6628,Eden Hazard,13,1.73 m,7 de enero de 1991,Bélgica
6629,Thorgan Hazard,13,1.74 m,29 de marzo de 1993,Bélgica
6630,Auguste Hellemans,13,,14 de septiembre de 1907,Bélgica
6631,Paul Henry,13,,6 de septiembre de 1912,Bélgica
6632,Albert Heremans,13,,13 de abril de 1906,Bélgica
6633,Frederic Herpoel,13,1.83 m,16 de agosto de 1974,Bélgica
6634,Georges Heylens,13,,8 de agosto de 1941,Bélgica
6635,Denis Houf,13,,16 de febrero de 1932,Bélgica
6636,Nikolaas Hoydonckx,13,,29 de diciembre de 1900,Bélgica
6637,Constant Huysmans,13,,11 de octubre de 1928,Bélgica
6638,Henri Isemborghs,13,,30 de enero de 1914,Bélgica
6639,Francois Janssens,13,,25 de septiembre de 1945,Bélgica
6640,Adnan Januzaj,13,1.80 m,5 de febrero de 1995,Bélgica
6641,Leon Jeck,13,,9 de febrero de 1947,Bélgica
6642,Costant Joacim,13,,3 de marzo de 1908,Bélgica
6643,Vincent Kompany,13,1.90 m,10 de abril de 1986,Bélgica
6644,Raoul Lambert,13,,20 de octubre de 1944,Bélgica
6645,Robert Lamoot,13,,18 de marzo de 1911,Bélgica
6646,Francois Ledent,13,,8 de noviembre de 1907,Bélgica
6647,Nicolas Lombaerts,13,1.84 m,20 de marzo de 1985,Bélgica
6648,Romelu Lukaku,13,1.90 m,13 de mayo de 1993,Bélgica
6649,Robert Maertens,13,,24 de enero de 1930,Bélgica
6650,Maurice Martens,13,,5 de junio de 1947,Bélgica
6651,Dirk Medved,13,,15 de septiembre de 1968,Bélgica
6652,Victor Mees,13,,26 de enero de 1927,Bélgica
6653,Walter Meeuws,13,,11 de julio de 1951,Bélgica
6654,Joseph Mermans,13,,16 de febrero de 1922,Bélgica
6655,Dries Mertens,13,1.69 m,6 de mayo de 1987,Bélgica
6656,Thomas Meunier,13,1.90 m,12 de septiembre de 1991,Bélgica
6657,Simon Mignolet,13,1.93 m,6 de marzo de 1988,Bélgica
6658,Luc Millecamps,13,,10 de septiembre de 1951,Bélgica
6659,Marc Millecamps,13,,9 de octubre de 1950,Bélgica
6660,Kevin Mirallas,13,1.82 m,5 de octubre de 1987,Bélgica
6661,Jacques Moeschal,13,,6 de septiembre de 1900,Bélgica
6662,Raymond Mommens,13,,27 de diciembre de 1958,Bélgica
6663,Emile Mpenza,13,1.77 m,4 de julio de 1978,Bélgica
6664,Mbo Mpenza,13,1.75 m,4 de diciembre de 1976,Bélgica
6665,Jacques Munaron,13,,8 de septiembre de 1956,Bélgica
6666,Joseph Nelis,13,,1 de abril de 1917,Bélgica
6667,Luc Nilis,13,,25 de mayo de 1967,Bélgica
6668,Theodore Nouwens,13,,17 de febrero de 1908,Bélgica
6669,Luis Oliveira,13,,24 de marzo de 1969,Bélgica
6670,Amadou Onana,13,1.92 m,16 de agosto de 2001,Bélgica
6671,Lois Openda,13,1.75 m,16 de febrero de 2000,Bélgica
6672,Divock Origi,13,1.85 m,18 de abril de 1995,Bélgica
6673,Jules Pappaert,13,,5 de noviembre de 1905,Bélgica
6674,Robert Paverick,13,,29 de noviembre de 1912,Bélgica
6675,Frans Peeraer,13,,15 de febrero de 1913,Bélgica
6676,Alfonse Peeters,13,,21 de enero de 1943,Bélgica
6677,Jacky Peeters,13,1.84 m,13 de diciembre de 1969,Bélgica
6678,Jean Petit,13,,25 de septiembre de 1949,Bélgica
6679,Jean-Marie Pfaff,13,,4 de diciembre de 1953,Bélgica
6680,Christian Piot,13,,4 de octubre de 1947,Bélgica
6681,Gerard Plessers,13,,30 de marzo de 1959,Bélgica
6682,Pascal Plovie,13,,7 de mayo de 1965,Bélgica
6683,Odilon Polleunis,13,,1 de mayo de 1943,Bélgica
6684,Michel Preudhomme,13,,24 de enero de 1959,Bélgica
6685,Wilfried Puis,13,,18 de febrero de 1943,Bélgica
6686,Georges Putmans,13,,29 de mayo de 1914,Bélgica
6687,Pascal Renier,13,,3 de agosto de 1971,Bélgica
6688,Michel Renquin,13,,3 de noviembre de 1955,Bélgica
6689,Andre Saeys,13,,20 de febrero de 1911,Bélgica
6690,Enzo Scifo,13,,19 de febrero de 1966,Bélgica
6691,Leon Semmeling,13,,4 de enero de 1940,Bélgica
6692,Corneel Seys,13,,12 de febrero de 1912,Bélgica
6693,Charles Simons,13,,27 de junio de 1906,Bélgica
6694,Timmy Simons,13,1.86 m,11 de diciembre de 1976,Bélgica
6695,Philibert Smellinckx,13,,17 de enero de 1911,Bélgica
6696,Rudi Smidts,13,,12 de agosto de 1963,Bélgica
6697,Wesley Sonck,13,1.74 m,9 de agosto de 1978,Bélgica
6698,Lorenzo Staelens,13,,30 de abril de 1964,Bélgica
6699,Branko Strupar,13,1.90 m,9 de febrero de 1970,Bélgica
6700,Emile Stynen,13,,2 de noviembre de 1907,Bélgica
6701,Arthur Theate,13,1.85 m,25 de mayo de 2000,Bélgica
6702,Bernd Thijs,13,1.86 m,28 de junio de 1978,Bélgica
6703,Jean Thissen,13,,21 de abril de 1946,Bélgica
6704,Youri Tielemans,13,1.76 m,7 de mayo de 1997,Bélgica
6705,Jean-Maire Trappeniers,13,,13 de enero de 1942,Bélgica
6706,Leandro Trossard,13,1.72 m,4 de diciembre de 1994,Bélgica
6707,John Van Alphen,13,,17 de junio de 1914,Bélgica
6708,Alfons Van Brandt,13,,24 de junio de 1927,Bélgica
6709,Daniel van Buyten,13,1.97 m,7 de febrero de 1978,Bélgica
6710,Pieter Van Den Bosch,13,,31 de octubre de 1927,Bélgica
6711,Poly Van Den Bosch,34,,30 de abril de 1926,España
6712,Erwin Van Den Daele,13,,5 de marzo de 1945,Bélgica
6713,Francois Van Der Elst,13,,1 de diciembre de 1954,Bélgica
6714,Franky Van Der Elst,13,,30 de abril de 1961,Bélgica
6715,Leo Van Der Elst,13,,7 de enero de 1962,Bélgica
6716,Peter Van Der Heyden,13,1.83 m,16 de julio de 1976,Bélgica
6717,Stephane Van Der Heyden,13,,3 de julio de 1969,Bélgica
6718,Jeff Van Der Linden,13,,2 de noviembre de 1927,Bélgica
6719,Marc Van Der Linden,13,,4 de febrero de 1964,Bélgica
6720,Paul Van Himst,13,,2 de octubre de 1943,Bélgica
6721,Luc Van Hoywegen,13,,1 de enero de 1929,Bélgica
6722,Jos Van Ingelgem,13,,23 de enero de 1919,Bélgica
6723,Nico Van Kerckhoven,13,1.90 m,14 de diciembre de 1970,Bélgica
6724,Robert Van Kerckhoven,13,,1 de enero de 1924,Bélgica
6725,Eric Van Meir,13,1.86 m,28 de febrero de 1968,Bélgica
6726,Wilfried Van Moer,13,,1 de marzo de 1945,Bélgica
6727,Jean Van Steen,13,,2 de junio de 1929,Bélgica
6728,Hans Vanaken,13,1.95 m,24 de agosto de 1992,Bélgica
6729,Philippe Vande Walle,13,,22 de diciembre de 1961,Bélgica
6730,Anthony Vanden Borre,13,1.85 m,24 de octubre de 1987,Bélgica
6731,Erwin Vandenbergh,13,,26 de enero de 1959,Bélgica
6732,Franky Vandendriessche,13,1.85 m,7 de abril de 1971,Bélgica
6733,Rene Vandereycken,13,,22 de julio de 1953,Bélgica
6734,Yves Vanderhaeghe,13,1.80 m,30 de enero de 1970,Bélgica
6735,Guy Vandersmissen,13,,25 de diciembre de 1957,Bélgica
6736,Andre Vandeweyer,13,,21 de junio de 1909,Bélgica
6737,Charles Vandewouwer,13,,7 de septiembre de 1916,Bélgica
6738,Frank Vercauteren,13,,28 de octubre de 1956,Bélgica
6739,Gert Verheyen,13,1.89 m,20 de septiembre de 1970,Bélgica
6740,Jan Verheyen,13,,9 de julio de 1944,Bélgica
6741,Rene Verheyen,13,,20 de marzo de 1952,Bélgica
6742,Dany Verlinden,13,,15 de agosto de 1963,Bélgica
6743,Thomas Vermaelen,13,1.82 m,14 de noviembre de 1985,Bélgica
6744,Sven Vermant,13,1.83 m,4 de abril de 1973,Bélgica
6745,Bruno Versavel,13,,27 de agosto de 1967,Bélgica
6746,Mike Verstraeten,13,,12 de agosto de 1967,Bélgica
6747,Louis Versyp,13,,5 de diciembre de 1908,Bélgica
6748,Jan Vertonghen,13,1.89 m,24 de abril de 1987,Bélgica
6749,Patrick Vervoort,13,,17 de enero de 1965,Bélgica
6750,Daniel Veyt,13,,9 de diciembre de 1956,Bélgica
6751,Gordan Vidovic,13,,23 de junio de 1968,Bélgica
6752,Joseph Vliers,13,,18 de diciembre de 1932,Bélgica
6753,Bernard Voorhoof,13,,11 de mayo de 1910,Bélgica
6754,Johan Walem,13,1.69 m,1 de febrero de 1972,Bélgica
6755,Josip Weber,13,,16 de noviembre de 1964,Bélgica
6756,Felix Welkenhuysen,13,,12 de diciembre de 1908,Bélgica
6757,Marc Wilmots,13,1.84 m,22 de febrero de 1969,Bélgica
6758,Axel Witsel,13,1.86 m,12 de enero de 1989,Bélgica
6759,Kanga Akale,23,1.78 m,7 de marzo de 1981,Costa de Marfil
6760,Jean-Daniel Akpa-Akpro,23,1.80 m,11 de octubre de 1992,Costa de Marfil
6761,Brou Angoua,23,1.78 m,28 de noviembre de 1986,Costa de Marfil
6762,Serge Aurier,23,1.74 m,24 de diciembre de 1992,Costa de Marfil
6763,Souleymane Bamba,23,1.90 m,13 de enero de 1985,Costa de Marfil
6764,Boubacar Barry,23,1.80 m,30 de diciembre de 1979,Costa de Marfil
6765,Arthur Boka,23,1.66 m,2 de abril de 1983,Costa de Marfil
6766,Mathis Bolly,23,1.85 m,14 de noviembre de 1990,Costa de Marfil
6767,Wilfried Bony,23,1.82 m,10 de diciembre de 1988,Costa de Marfil
6768,Guy Demel,23,1.91 m,13 de junio de 1981,Costa de Marfil
6769,Serey Die,23,1.79 m,7 de noviembre de 1984,Costa de Marfil
6770,Aruna Dindane,23,1.74 m,26 de noviembre de 1980,Costa de Marfil
6771,Ismael Diomande,23,1.81 m,28 de agosto de 1992,Costa de Marfil
6772,Constant Djakpa,23,1.77 m,17 de octubre de 1986,Costa de Marfil
6773,Cyrille Domoraud,23,1.80 m,22 de julio de 1971,Costa de Marfil
6774,Seydou Doumbia,23,1.83 m,31 de diciembre de 1987,Costa de Marfil
6775,Didier Drogba,23,1.88 m,11 de marzo de 1978,Costa de Marfil
6776,Emmanuel Eboue,23,1.78 m,4 de junio de 1983,Costa de Marfil
6777,Emerse Fae,23,1.73 m,24 de enero de 1984,Costa de Marfil
6778,Sylvain Gbohouo,23,,29 de octubre de 1988,Costa de Marfil
6779,Gervinho,23,1.79 m,27 de mayo de 1987,Costa de Marfil
6780,Gerard Gnanhouan,23,1.82 m,12 de febrero de 1979,Costa de Marfil
6781,Steve Gohouri,23,1.87 m,8 de febrero de 1981,Costa de Marfil
6782,Jean Jacques Gosso,23,1.77 m,15 de marzo de 1983,Costa de Marfil
6783,Max Gradel,23,1.75 m,30 de noviembre de 1987,Costa de Marfil
6784,Bonaventure Kalou,23,1.82 m,12 de enero de 1978,Costa de Marfil
6785,Salomon Kalou,23,1.75 m,5 de agosto de 1985,Costa de Marfil
6786,Kader Keita,23,1.84 m,6 de agosto de 1981,Costa de Marfil
6787,Arouna Kone,23,1.82 m,11 de noviembre de 1983,Costa de Marfil
6788,Bakary Kone,23,1.63 m,17 de septiembre de 1981,Costa de Marfil
6789,Emmanuel Kone,23,1.77 m,31 de diciembre de 1986,Costa de Marfil
6790,Blaise Kouassi,23,1.82 m,2 de febrero de 1975,Costa de Marfil
6791,Sayouba Mandé,23,1.93 m,15 de junio de 1993,Costa de Marfil
6792,Abdoulaye Meite,23,1.85 m,6 de octubre de 1980,Costa de Marfil
6793,Romaric,23,1.87 m,4 de junio de 1983,Costa de Marfil
6794,Giovanni Sio,23,1.80 m,31 de marzo de 1989,Costa de Marfil
6795,Siaka Tiene,23,1.76 m,22 de febrero de 1982,Costa de Marfil
6796,Ismael Tiote,23,1.75 m,21 de junio de 1986,Costa de Marfil
6797,Jean-Jacques Tizie,23,1.83 m,7 de septiembre de 1972,Costa de Marfil
6798,Kolo Toure,23,1.83 m,19 de marzo de 1981,Costa de Marfil
6799,Yaya Toure,75,1.89 m,13 de mayo de 1983,Togo
6800,Ousmane Viera,23,1.86 m,21 de diciembre de 1986,Costa de Marfil
6801,Didier Ya Konan,23,1.74 m,22 de mayo de 1984,Costa de Marfil
6802,Gilles Yapi Yapo,23,1.71 m,30 de enero de 1982,Costa de Marfil
6803,Daniel Yeboah,23,1.87 m,13 de noviembre de 1984,Costa de Marfil
6804,Aristide Zogbo,23,1.83 m,30 de diciembre de 1981,Costa de Marfil
6805,Didier Zokora,23,1.83 m,14 de diciembre de 1980,Costa de Marfil
6806,Marc Zoro,23,1.82 m,27 de diciembre de 1983,Costa de Marfil
6807,Kabasu Babo,66,,4 de marzo de 1950,RD Congo
6808,Lobilo Boba,66,,10 de abril de 1950,RD Congo
6809,Mbungu Ekofo,66,,24 de noviembre de 1948,RD Congo
6810,Kakoko Etepe,66,,22 de noviembre de 1950,RD Congo
6811,Muepu Ilunga,66,,22 de agosto de 1949,RD Congo
6812,Ntumba Kalala,66,,7 de enero de 1949,RD Congo
6813,Kembo Uba Kembo,66,,27 de diciembre de 1947,RD Congo
6814,Kibonge Mafu,66,,12 de febrero de 1945,RD Congo
6815,Mavuda Mafuila,66,,15 de diciembre de 1949,RD Congo
6816,Mayanga Maku,66,,31 de octubre de 1948,RD Congo
6817,Mana Mambuene,66,,10 de octubre de 1947,RD Congo
6818,Kidumu Mantantu,66,,17 de noviembre de 1946,RD Congo
6819,Kilasu Massamba,66,,22 de diciembre de 1950,RD Congo
6820,Mwape Mialo,66,,30 de diciembre de 1951,RD Congo
6821,Kazadi Muamba,66,,6 de marzo de 1947,RD Congo
6822,Mwanza Nel Mukombo,66,,17 de diciembre de 1945,RD Congo
6823,Ndaye Mulamba,66,,4 de noviembre de 1948,RD Congo
6824,Tubilandu Ndimbi,66,,15 de marzo de 1948,RD Congo
6825,Kafula Ngoye,66,,11 de noviembre de 1945,RD Congo
6826,Kalambay Otepa,66,,12 de noviembre de 1948,RD Congo
6827,Buanga Tshimen,66,,4 de enero de 1949,RD Congo
6828,Tshinabu Wa Munda,66,,8 de mayo de 1946,RD Congo
6829,Djamal Abdoun,5,1.80 m,14 de febrero de 1986,Argelia
6830,Mourad Amara,5,,19 de febrero de 1959,Argelia
6831,Salah Assad,5,,10 de junio de 1958,Argelia
6832,Nadir Belhadj,5,1.80 m,18 de junio de 1982,Argelia
6833,Essaïd Belkalem,5,1.90 m,1 de enero de 1989,Argelia
6834,Habib Bellaid,5,1.89 m,28 de marzo de 1986,Argelia
6835,Lakhdar Belloumi,5,,29 de diciembre de 1958,Argelia
6836,Alim Ben Mabrouk,5,,25 de junio de 1960,Argelia
6837,Ali Bencheikh,5,,9 de enero de 1955,Argelia
6838,Fawzi Benkhalidi,5,,3 de febrero de 1963,Argelia
6839,Tedj Bensaoula,5,,1 de diciembre de 1954,Argelia
6840,Yacine Bentala,5,,24 de septiembre de 1955,Argelia
6841,Nabil Bentaleb,5,1.87 m,24 de noviembre de 1994,Argelia
6842,Ryad Boudebouz,5,1.78 m,19 de febrero de 1990,Argelia
6843,Madjid Bougherra,5,1.90 m,7 de octubre de 1982,Argelia
6844,Abdelmajid Bourebbou,5,,16 de marzo de 1951,Argelia
6845,Yacine Brahimi,5,1.75 m,8 de febrero de 1990,Argelia
6846,Liassine Cadamuro,5,1.86 m,5 de marzo de 1988,Argelia
6847,Mahdi Cerbah,5,,3 de enero de 1953,Argelia
6848,Mohamed Chaib,5,,20 de mayo de 1958,Argelia
6849,Faouzi Chaouchi,5,1.80 m,5 de diciembre de 1984,Argelia
6850,Fathi Chebel,5,,19 de agosto de 1956,Argelia
6851,Mustafa Dahleb,5,,8 de febrero de 1952,Argelia
6852,Abdelmoumene Djabou,5,1.65 m,31 de enero de 1987,Argelia
6853,Rafik Djebbour,5,1.85 m,8 de marzo de 1984,Argelia
6854,Nasser Drid,5,,22 de enero de 1957,Argelia
6855,Larbi El Hadi,5,,27 de mayo de 1961,Argelia
6856,Sofiane Feghouli,5,1.78 m,26 de diciembre de 1989,Argelia
6857,Ali Fergani,5,,21 de septiembre de 1952,Argelia
6858,Lounes Gaouaoui,5,1.88 m,28 de septiembre de 1977,Argelia
6859,Abdelkader Ghezzal,5,1.86 m,5 de diciembre de 1984,Argelia
6860,Nabil Ghilas,5,1.83 m,20 de abril de 1990,Argelia
6861,Faouzi Ghoulam,5,1.86 m,1 de febrero de 1991,Argelia
6862,Adlane Guedioura,5,1.83 m,12 de noviembre de 1985,Argelia
6863,Mahmoud Guendouz,5,,24 de febrero de 1953,Argelia
6864,Rafik Halliche,5,1.87 m,2 de septiembre de 1986,Argelia
6865,Rachid Harkouk,5,,19 de mayo de 1956,Argelia
6866,Abdelkader Horr,5,,10 de noviembre de 1953,Argelia
6867,Mohamed Kaci Said,55,,2 de mayo de 1958,Marruecos
6868,Foued Kadir,5,1.80 m,5 de diciembre de 1983,Argelia
6869,Mustafa Kouici,5,,16 de abril de 1954,Argelia
6870,Noureddine Kourichi,5,,12 de abril de 1954,Argelia
6871,Medhi Lacen,5,1.78 m,15 de marzo de 1984,Argelia
6872,Abdelkader Laifaoui,5,1.77 m,29 de julio de 1981,Argelia
6873,Salah Larbes,5,,16 de septiembre de 1952,Argelia
6874,Rais M'Bolhi,5,1.90 m,25 de abril de 1986,Argelia
6875,Rabah Madjer,5,,15 de febrero de 1958,Argelia
6876,Riyad Mahrez,5,1.79 m,21 de febrero de 1991,Argelia
6877,Aissa Mandi,5,1.86 m,22 de octubre de 1991,Argelia
6878,Faouzi Mansouri,5,,17 de enero de 1956,Argelia
6879,Yazid Mansouri,5,1.75 m,25 de febrero de 1978,Argelia
6880,Karim Maroc,5,,5 de marzo de 1958,Argelia
6881,Karim Matmour,5,1.81 m,25 de junio de 1985,Argelia
6882,Abdellah Medjadi,5,,1 de diciembre de 1957,Argelia
6883,Carl Medjani,5,1.84 m,15 de mayo de 1985,Argelia
6884,Fadil Megharia,5,,23 de mayo de 1961,Argelia
6885,Djamel Menad,5,,22 de julio de 1960,Argelia
6886,Chaabane Merzekane,5,,8 de marzo de 1959,Argelia
6887,Djamel Mesbah,5,1.80 m,9 de octubre de 1984,Argelia
6888,Mehdi Mostefa,5,1.81 m,30 de agosto de 1983,Argelia
6889,Abdelhamid Sadmi,5,,1 de enero de 1961,Argelia
6890,Rafik Saifi,5,1.78 m,7 de febrero de 1975,Argelia
6891,Cédric Si Mohamed,5,1.83 m,9 de enero de 1985,Argelia
6892,Islam Slimani,5,1.86 m,18 de junio de 1988,Argelia
6893,El Arabi Soudani,5,1.77 m,25 de noviembre de 1987,Argelia
6894,Saphir Taïder,5,1.80 m,29 de febrero de 1992,Argelia
6895,Djamel Tlemcani,5,,16 de abril de 1955,Argelia
6896,Hocine Yahi,5,,25 de abril de 1960,Argelia
6897,Anther Yahia,5,1.85 m,21 de marzo de 1982,Argelia
6898,Hassan Yebda,5,1.88 m,14 de mayo de 1984,Argelia
6899,Mohamed Zemmamouche,5,1.86 m,19 de marzo de 1985,Argelia
6900,Karim Ziani,5,1.68 m,17 de agosto de 1982,Argelia
6901,Djamel Zidane,5,,28 de abril de 1955,Argelia
6902,Jean-Paul Abalo,75,1.77 m,26 de junio de 1975,Togo
6903,Emmanuel Adebayor,75,1.90 m,26 de febrero de 1984,Togo
6904,Kossi Agassa,75,1.90 m,2 de julio de 1978,Togo
6905,Kuami Agboh,75,1.77 m,28 de diciembre de 1977,Togo
6906,Eric Akoto,75,1.92 m,20 de julio de 1980,Togo
6907,Ludovic Assemoassa,75,1.84 m,18 de septiembre de 1980,Togo
6908,Franck Atsou,75,1.88 m,1 de agosto de 1978,Togo
6909,Yao Aziawonou,75,1.85 m,30 de noviembre de 1979,Togo
6910,Thomas Dossevi,75,1.83 m,6 de marzo de 1979,Togo
6911,Affo Erassa,75,1.90 m,19 de febrero de 1983,Togo
6912,Richmond Forson,75,1.80 m,23 de mayo de 1980,Togo
6913,Robert Malm,75,1.79 m,21 de agosto de 1973,Togo
6914,Cherif Toure Mamam,75,1.82 m,13 de enero de 1983,Togo
6915,Mohamed Kader,75,1.74 m,8 de abril de 1979,Togo
6916,Dare Nibombe,75,1.96 m,16 de junio de 1980,Togo
6917,Kodjovi Obilale,75,1.93 m,8 de octubre de 1984,Togo
6918,Adekanmi Olufade,75,1.70 m,7 de enero de 1980,Togo
6919,Alaixys Romao,75,1.80 m,18 de enero de 1984,Togo
6920,Moustapha Salifou,75,1.80 m,1 de junio de 1983,Togo
6921,Yao Junior Senaya,75,1.67 m,19 de abril de 1984,Togo
6922,Ouro-Nimini Tchagnirou,75,1.90 m,31 de diciembre de 1977,Togo
6923,Massamasso Tchangai,75,1.83 m,8 de agosto de 1978,Togo
6924,Assimiou Toure,75,1.80 m,1 de enero de 1988,Togo
6925,Jung Hwan Ahn,21,1.77 m,27 de enero de 1976,Corea del Sur
6926,Ik Soo An,21,,6 de mayo de 1965,Corea del Sur
6927,Ji Hoon Baek,21,1.75 m,28 de febrero de 1985,Corea del Sur
6928,Byung Joo Byun,21,,26 de abril de 1961,Corea del Sur
6929,Bum Kun Cha,21,,22 de mayo de 1953,Corea del Sur
6930,Du Ri Cha,21,1.81 m,25 de julio de 1980,Corea del Sur
6931,Byung Duk Cho,21,,26 de mayo de 1958,Corea del Sur
6932,Gue-sung Cho,21,1.88 m,25 de enero de 1998,Corea del Sur
6933,Jae Jin Cho,21,1.85 m,9 de julio de 1981,Corea del Sur
6934,Jin Ho Cho,21,,2 de agosto de 1973,Corea del Sur
6935,Kwang Rae Cho,21,,19 de marzo de 1954,Corea del Sur
6936,Min Kook Cho,21,,5 de julio de 1963,Corea del Sur
6937,Won Hee Cho,21,1.77 m,17 de abril de 1983,Corea del Sur
6938,Yong Hyung Cho,21,1.82 m,3 de noviembre de 1983,Corea del Sur
6939,Young Jeung Cho,21,,18 de agosto de 1954,Corea del Sur
6940,Yu-min Cho,21,1.82 m,17 de noviembre de 1996,Corea del Sur
6941,Chung Min Choi,21,,30 de agosto de 1930,Corea del Sur
6942,Dae Shik Choi,21,,10 de enero de 1965,Corea del Sur
6943,Eun Sung Choi,21,1.84 m,5 de abril de 1971,Corea del Sur
6944,In Young Choi,21,,5 de marzo de 1962,Corea del Sur
6945,Jin Cheul Choi,21,1.87 m,26 de marzo de 1971,Corea del Sur
6946,Kang Hee Choi,21,,12 de abril de 1959,Corea del Sur
6947,Moon Sik Choi,21,,6 de enero de 1971,Corea del Sur
6948,Soon Ho Choi,21,,10 de enero de 1962,Corea del Sur
6949,Sung Yong Choi,21,1.73 m,25 de diciembre de 1975,Corea del Sur
6950,Tae Uk Choi,21,1.73 m,13 de marzo de 1981,Corea del Sur
6951,Yong Soo Choi,21,1.84 m,10 de septiembre de 1973,Corea del Sur
6952,Young Il Choi,21,,25 de abril de 1966,Corea del Sur
6953,Yung Keun Choi,21,,8 de febrero de 1923,Corea del Sur
6954,Yung Kwang Chu,21,,15 de julio de 1931,Corea del Sur
6955,Hae Won Chung,21,,1 de julio de 1959,Corea del Sur
6956,Jong Son Chung,21,,20 de marzo de 1966,Corea del Sur
6957,Jong Soo Chung,21,,27 de marzo de 1961,Corea del Sur
6958,Kyung Ho Chung,21,1.79 m,22 de mayo de 1980,Corea del Sur
6959,Nam Sik Chung,21,,16 de febrero de 1917,Corea del Sur
6960,Yong Hwan Chung,21,,10 de febrero de 1960,Corea del Sur
6961,Il Jang Dae,21,1.84 m,9 de marzo de 1975,Corea del Sur
6962,Yo-han Go,21,1.70 m,10 de marzo de 1988,Corea del Sur
6963,Sang Bum Gu,21,,15 de junio de 1964,Corea del Sur
6964,Dae-Sung Ha,21,1.80 m,2 de marzo de 1985,Corea del Sur
6965,Seok Ju Ha,21,1.74 m,20 de febrero de 1968,Corea del Sur
6966,Chung Wa Han,21,,3 de noviembre de 1922,Corea del Sur
6967,Heung Chul Han,21,,17 de noviembre de 1930,Corea del Sur
6968,Kook-Young Han,21,1.83 m,19 de abril de 1990,Corea del Sur
6969,Chul Hong,20,1.77 m,17 de septiembre de 1990,Corea del Norte
6970,Dook Jong Hong,20,,5 de mayo de 1921,Corea del Norte
6971,Jeong-Ho Hong,21,1.86 m,12 de agosto de 1989,Corea del Sur
6972,Myung Bo Hong,21,1.81 m,12 de febrero de 1969,Corea del Sur
6973,Jung Moo Huh,21,,13 de enero de 1955,Corea del Sur
6974,Bo Kwan Hwang,21,,1 de marzo de 1965,Corea del Sur
6975,Hee-chan Hwang,21,1.77 m,26 de enero de 1996,Corea del Sur
6976,In-beom Hwang,21,1.77 m,20 de septiembre de 1996,Corea del Sur
6977,Seok-Ho Hwang,21,1.82 m,27 de junio de 1989,Corea del Sur
6978,Sun Hong Hwang,21,1.83 m,14 de julio de 1968,Corea del Sur
6979,Ui-jo Hwang,21,1.84 m,28 de agosto de 1992,Corea del Sur
6980,Young Min Hyun,21,1.79 m,25 de diciembre de 1979,Corea del Sur
6981,Hyun-soo Jang,21,1.79 m,1 de enero de 1993,Corea del Sur
6982,Hyung Seok Jang,21,1.82 m,7 de julio de 1972,Corea del Sur
6983,Gi Dong Jeong,21,,13 de mayo de 1961,Corea del Sur
6984,Woo-yeong Jeong,21,1.80 m,20 de septiembre de 1999,Corea del Sur
6985,Dong-Won Ji,21,1.87 m,28 de mayo de 1991,Corea del Sur
6986,Hyeon-woo Jo,21,1.90 m,25 de septiembre de 1991,Corea del Sur
6987,Se-jong Ju,21,1.76 m,30 de octubre de 1990,Corea del Sur
6988,Seung-hyun Jung,21,1.90 m,3 de abril de 1994,Corea del Sur
6989,Sung Ryong Jung,21,1.90 m,4 de enero de 1985,Corea del Sur
6990,Woo-young Jung,21,1.86 m,4 de septiembre de 1989,Corea del Sur
6991,Chang Gi Kang,21,,28 de agosto de 1927,Corea del Sur
6992,Deuk Soo Kang,21,,16 de agosto de 1961,Corea del Sur
6993,Min Soo Kang,20,1.86 m,14 de febrero de 1986,Corea del Norte
6994,Sung-yueng Ki,21,1.87 m,24 de enero de 1989,Corea del Sur
6995,Bo Kyung Kim,21,1.78 m,6 de octubre de 1989,Corea del Sur
6996,Byung Ji Kim,21,1.84 m,8 de abril de 1970,Corea del Sur
6997,Chang-Soo Kim,21,1.78 m,12 de septiembre de 1985,Corea del Sur
6998,Do Heon Kim,21,1.75 m,14 de julio de 1982,Corea del Sur
6999,Do Hoon Kim,21,1.82 m,21 de julio de 1970,Corea del Sur
7000,Do Keun Kim,20,1.80 m,2 de marzo de 1972,Corea del Norte
